,Year,Name,Category,Paid,ConstCode
9373,2011,Dan Rogerson,Office Costs,13016.0,E14000837
9374,2011,Dan Rogerson,Staffing,2481.0,E14000837
9375,2011,Dan Rogerson,Travel,12496.0,E14000837
9376,2012,Dan Rogerson,Accommodation,13638.0,E14000837
9377,2012,Dan Rogerson,Office Costs,13852.0,E14000837
9378,2012,Dan Rogerson,Staffing,8819.0,E14000837
9379,2012,Dan Rogerson,Travel,9511.0,E14000837
9380,2013,Dan Rogerson,Accommodation,14690.0,E14000837
9381,2013,Dan Rogerson,Office Costs,14115.0,E14000837
9382,2013,Dan Rogerson,Staffing,111796.0,E14000837
9383,2013,Dan Rogerson,Travel,10564.0,E14000837
9384,2014,Dan Rogerson,Accommodation,14699.0,E14000837
9385,2014,Dan Rogerson,Office Costs,12839.0,E14000837
9386,2014,Dan Rogerson,Staffing,125886.0,E14000837
9387,2014,Dan Rogerson,Travel,8971.0,E14000837
9388,2015,Dan Rogerson,Accommodation,450.0,E14000837
9389,2015,Dan Rogerson,Office Costs,1342.0,E14000837
9390,2015,Dan Rogerson,Winding Up,2938.0,E14000837
9391,2015,Scott Mann,Accommodation,7982.0,E14000837
9392,2015,Scott Mann,Office Costs,6646.0,E14000837
9393,2015,Scott Mann,Staffing,2996.0,E14000837
9394,2015,Scott Mann,Start Up,4872.0,E14000837
9395,2015,Scott Mann,Travel,2466.0,E14000837
9396,2010,Nick Harvey,Accommodation,15747.0,E14000838
9397,2010,Nick Harvey,Constituency Rental,9095.0,E14000838
9398,2010,Nick Harvey,General Admin,9370.0,E14000838
9399,2010,Nick Harvey,Staffing,314.0,E14000838
9400,2010,Nick Harvey,Travel,10734.0,E14000838
9401,2011,Nick Harvey,Accommodation,20813.0,E14000838
9402,2011,Nick Harvey,Constituency Rental,941.0,E14000838
9403,2011,Nick Harvey,General Admin,630.0,E14000838
9404,2011,Nick Harvey,Office Costs,17171.0,E14000838
9405,2011,Nick Harvey,Travel,11225.0,E14000838
9406,2012,Nick Harvey,Accommodation,22407.0,E14000838
9407,2012,Nick Harvey,Office Costs,17656.0,E14000838
9408,2012,Nick Harvey,Staffing,4956.0,E14000838
9409,2012,Nick Harvey,Travel,11781.0,E14000838
9410,2013,Nick Harvey,Accommodation,22048.0,E14000838
9411,2013,Nick Harvey,Office Costs,19807.0,E14000838
9412,2013,Nick Harvey,Staffing,137175.0,E14000838
9413,2013,Nick Harvey,Travel,12354.0,E14000838
9414,2014,Nick Harvey,Accommodation,21753.0,E14000838
9415,2014,Nick Harvey,Office Costs,21573.0,E14000838
9416,2014,Nick Harvey,Staffing,136893.0,E14000838
9417,2014,Nick Harvey,Travel,13314.0,E14000838
9418,2015,Nick Harvey,Accommodation,3211.0,E14000838
9419,2015,Nick Harvey,Miscellaneous Expenses,3672.0,E14000838
9420,2015,Nick Harvey,Office Costs,366.0,E14000838
9421,2015,Nick Harvey,Winding Up,5083.0,E14000838
9422,2015,Peter Heaton-Jones,Accommodation,10280.0,E14000838
9423,2015,Peter Heaton-Jones,Office Costs,7728.0,E14000838
9424,2015,Peter Heaton-Jones,Start Up,575.0,E14000838
9425,2015,Peter Heaton-Jones,Travel,1800.0,E14000838
9426,2010,Robert Walter,Accommodation,2696.0,E14000839
9427,2010,Robert Walter,Constituency Rental,2215.0,E14000839
9428,2010,Robert Walter,General Admin,2167.0,E14000839
9429,2010,Robert Walter,Staffing,2409.0,E14000839
9430,2010,Robert Walter,Travel,3968.0,E14000839
9431,2011,Robert Walter,Accommodation,3914.0,E14000839
9432,2011,Robert Walter,Constituency Rental,10.0,E14000839
9433,2011,Robert Walter,General Admin,1796.0,E14000839
9434,2011,Robert Walter,Office Costs,14798.0,E14000839
9435,2011,Robert Walter,Staffing,1039.0,E14000839
9436,2011,Robert Walter,Travel,7752.0,E14000839
9437,2012,Robert Walter,Accommodation,4342.0,E14000839
9438,2012,Robert Walter,Office Costs,15342.0,E14000839
9439,2012,Robert Walter,Staffing,2260.0,E14000839
9440,2012,Robert Walter,Travel,6449.0,E14000839
9441,2013,Robert Walter,Accommodation,4037.0,E14000839
9442,2013,Robert Walter,Office Costs,16575.0,E14000839
9443,2013,Robert Walter,Staffing,138406.0,E14000839
9444,2013,Robert Walter,Travel,5334.0,E14000839
9445,2014,Robert Walter,Accommodation,5260.0,E14000839
9446,2014,Robert Walter,Office Costs,19132.0,E14000839
9447,2014,Robert Walter,Staffing,135214.0,E14000839
9448,2014,Robert Walter,Travel,6274.0,E14000839
9449,2015,Robert Walter,Accommodation,885.0,E14000839
9450,2015,Robert Walter,Miscellaneous Expenses,353.0,E14000839
9451,2015,Robert Walter,Office Costs,214.0,E14000839
9452,2015,Robert Walter,Travel,45.0,E14000839
9453,2015,Robert Walter,Winding Up,894.0,E14000839
9454,2015,Simon Hoare,Accommodation,12370.0,E14000839
9455,2015,Simon Hoare,Office Costs,6461.0,E14000839
9456,2015,Simon Hoare,Staffing,2685.0,E14000839
9457,2015,Simon Hoare,Start Up,1643.0,E14000839
9458,2015,Simon Hoare,Travel,2675.0,E14000839
9459,2010,Jacob Rees-Mogg,Constituency Rental,475.0,E14000846
9460,2010,Jacob Rees-Mogg,General Admin,1132.0,E14000846
9461,2010,Jacob Rees-Mogg,Staffing,14135.0,E14000846
9462,2011,Jacob Rees-Mogg,General Admin,134.0,E14000846
9463,2011,Jacob Rees-Mogg,Office Costs,748.0,E14000846
9464,2011,Jacob Rees-Mogg,Staffing,9615.0,E14000846
9465,2012,Jacob Rees-Mogg,Office Costs,1345.0,E14000846
9466,2012,Jacob Rees-Mogg,Staffing,1950.0,E14000846
9467,2013,Jacob Rees-Mogg,Office Costs,2556.0,E14000846
9468,2013,Jacob Rees-Mogg,Staffing,109174.0,E14000846
9469,2014,Jacob Rees-Mogg,Office Costs,980.0,E14000846
9470,2014,Jacob Rees-Mogg,Staffing,121026.0,E14000846
9471,2015,Jacob Rees-Mogg,Office Costs,2245.0,E14000846
9472,2015,Jacob Rees-Mogg,Staffing,2112.0,E14000846
9473,2010,Liam Fox,Accommodation,8790.0,E14000850
9474,2010,Liam Fox,Constituency Rental,2896.0,E14000850
9475,2010,Liam Fox,General Admin,2593.0,E14000850
9476,2010,Liam Fox,Staffing,9051.0,E14000850
9477,2011,Liam Fox,Accommodation,4262.0,E14000850
9478,2011,Liam Fox,General Admin,601.0,E14000850
9479,2011,Liam Fox,Office Costs,8693.0,E14000850
9480,2011,Liam Fox,Staffing,10416.0,E14000850
9481,2011,Liam Fox,Travel,964.0,E14000850
9482,2012,Liam Fox,Accommodation,20250.0,E14000850
9483,2012,Liam Fox,Office Costs,9604.0,E14000850
9484,2012,Liam Fox,Staffing,14248.0,E14000850
9485,2012,Liam Fox,Travel,3866.0,E14000850
9486,2013,Liam Fox,Accommodation,20100.0,E14000850
9487,2013,Liam Fox,Office Costs,7030.0,E14000850
9488,2013,Liam Fox,Staffing,137823.0,E14000850
9489,2013,Liam Fox,Travel,2675.0,E14000850
9490,2014,Liam Fox,Accommodation,20600.0,E14000850
9491,2014,Liam Fox,Office Costs,16460.0,E14000850
9492,2014,Liam Fox,Staffing,138600.0,E14000850
9493,2014,Liam Fox,Travel,2468.0,E14000850
9494,2015,Liam Fox,Accommodation,18400.0,E14000850
9495,2015,Liam Fox,Office Costs,12442.0,E14000850
9496,2015,Liam Fox,Staffing,2857.0,E14000850
9497,2015,Liam Fox,Travel,1202.0,E14000850
9498,2010,Justin Tomlinson,Accommodation,10211.0,E14000851
9499,2010,Justin Tomlinson,Constituency Rental,6150.0,E14000851
9500,2010,Justin Tomlinson,General Admin,3330.0,E14000851
9501,2010,Justin Tomlinson,Travel,1369.0,E14000851
9502,2011,Justin Tomlinson,Accommodation,15461.0,E14000851
9503,2011,Justin Tomlinson,Constituency Rental,2974.0,E14000851
9504,2011,Justin Tomlinson,General Admin,1314.0,E14000851
9505,2011,Justin Tomlinson,Office Costs,8195.0,E14000851
9506,2011,Justin Tomlinson,Staffing,5287.0,E14000851
9507,2011,Justin Tomlinson,Travel,1413.0,E14000851
9508,2012,Justin Tomlinson,Accommodation,9895.0,E14000851
9509,2012,Justin Tomlinson,Office Costs,10011.0,E14000851
9510,2012,Justin Tomlinson,Staffing,3960.0,E14000851
9511,2012,Justin Tomlinson,Travel,1701.0,E14000851
9512,2013,Justin Tomlinson,Accommodation,13747.0,E14000851
9513,2013,Justin Tomlinson,Office Costs,13318.0,E14000851
9514,2013,Justin Tomlinson,Staffing,111876.0,E14000851
9515,2013,Justin Tomlinson,Travel,1842.0,E14000851
9516,2014,Justin Tomlinson,Accommodation,14406.0,E14000851
9517,2014,Justin Tomlinson,Office Costs,10905.0,E14000851
9518,2014,Justin Tomlinson,Staffing,108012.0,E14000851
9519,2014,Justin Tomlinson,Travel,2151.0,E14000851
9520,2015,Justin Tomlinson,Accommodation,9866.0,E14000851
9521,2015,Justin Tomlinson,Office Costs,6755.0,E14000851
9522,2015,Justin Tomlinson,Staffing,2960.0,E14000851
9523,2015,Justin Tomlinson,Travel,1392.0,E14000851
9524,2010,James Gray,Accommodation,10046.0,E14000860
9525,2010,James Gray,Constituency Rental,5786.0,E14000860
9526,2010,James Gray,General Admin,8994.0,E14000860
9527,2010,James Gray,Staffing,741.0,E14000860
9528,2010,James Gray,Travel,8955.0,E14000860
9529,2011,James Gray,Accommodation,15716.0,E14000860
9530,2011,James Gray,Constituency Rental,24.0,E14000860
9531,2011,James Gray,General Admin,774.0,E14000860
9532,2011,James Gray,Office Costs,18124.0,E14000860
9533,2011,James Gray,Staffing,823.0,E14000860
9534,2011,James Gray,Travel,10384.0,E14000860
9535,2012,James Gray,Accommodation,14587.0,E14000860
9536,2012,James Gray,Office Costs,19787.0,E14000860
9537,2012,James Gray,Travel,10338.0,E14000860
9538,2013,James Gray,Accommodation,13475.0,E14000860
9539,2013,James Gray,Office Costs,18808.0,E14000860
9540,2013,James Gray,Staffing,123095.0,E14000860
9541,2013,James Gray,Travel,12331.0,E14000860
9542,2014,James Gray,Accommodation,13775.0,E14000860
9543,2014,James Gray,Office Costs,14641.0,E14000860
9544,2014,James Gray,Staffing,131631.0,E14000860
9545,2014,James Gray,Travel,11778.0,E14000860
9546,2015,James Gray,Accommodation,10331.0,E14000860
9547,2015,James Gray,Office Costs,10002.0,E14000860
9548,2015,James Gray,Travel,3158.0,E14000860
9549,2010,Alison Seabeck,Accommodation,11934.0,E14000879
9550,2010,Alison Seabeck,Constituency Rental,6529.0,E14000879
9551,2010,Alison Seabeck,General Admin,6049.0,E14000879
9552,2010,Alison Seabeck,Travel,8808.0,E14000879
9553,2011,Alison Seabeck,Accommodation,11276.0,E14000879
9554,2011,Alison Seabeck,Constituency Rental,1237.0,E14000879
9555,2011,Alison Seabeck,General Admin,191.0,E14000879
9556,2011,Alison Seabeck,Office Costs,8475.0,E14000879
9557,2011,Alison Seabeck,Travel,10247.0,E14000879
9558,2012,Alison Seabeck,Accommodation,9493.0,E14000879
9559,2012,Alison Seabeck,Miscellaneous Expenses,959.0,E14000879
9560,2012,Alison Seabeck,Office Costs,9967.0,E14000879
9561,2012,Alison Seabeck,Staffing,143.0,E14000879
9562,2012,Alison Seabeck,Travel,11637.0,E14000879
9563,2013,Alison Seabeck,Accommodation,5568.0,E14000879
9564,2013,Alison Seabeck,Office Costs,12781.0,E14000879
9565,2013,Alison Seabeck,Staffing,121407.0,E14000879
9566,2013,Alison Seabeck,Travel,14260.0,E14000879
9567,2014,Alison Seabeck,Accommodation,4614.0,E14000879
9568,2014,Alison Seabeck,Office Costs,12286.0,E14000879
9569,2014,Alison Seabeck,Staffing,130848.0,E14000879
9570,2014,Alison Seabeck,Travel,5692.0,E14000879
9571,2015,Alison Seabeck,Accommodation,503.0,E14000879
9572,2015,Alison Seabeck,Miscellaneous Expenses,179.0,E14000879
9573,2015,Alison Seabeck,Office Costs,91.0,E14000879
9574,2015,Alison Seabeck,Winding Up,1224.0,E14000879
9575,2015,Johnny Mercer,Accommodation,770.0,E14000879
9576,2015,Johnny Mercer,Office Costs,16315.0,E14000879
9577,2015,Johnny Mercer,Staffing,25.0,E14000879
9578,2015,Johnny Mercer,Start Up,5814.0,E14000879
9579,2015,Johnny Mercer,Travel,5848.0,E14000879
9580,2010,Oliver Colvile,Accommodation,3395.0,E14000880
9581,2010,Oliver Colvile,Constituency Rental,5213.0,E14000880
9582,2010,Oliver Colvile,General Admin,5855.0,E14000880
9583,2010,Oliver Colvile,Office Costs,329.0,E14000880
9584,2010,Oliver Colvile,Staffing,19496.0,E14000880
9585,2010,Oliver Colvile,Travel,6663.0,E14000880
9586,2011,Oliver Colvile,Accommodation,4906.0,E14000880
9587,2011,Oliver Colvile,Constituency Rental,350.0,E14000880
9588,2011,Oliver Colvile,General Admin,1023.0,E14000880
9589,2011,Oliver Colvile,Office Costs,14948.0,E14000880
9590,2011,Oliver Colvile,Staffing,9284.0,E14000880
9591,2011,Oliver Colvile,Travel,8253.0,E14000880
9592,2012,Oliver Colvile,Accommodation,2400.0,E14000880
9593,2012,Oliver Colvile,Office Costs,15704.0,E14000880
9594,2012,Oliver Colvile,Staffing,19213.0,E14000880
9595,2012,Oliver Colvile,Travel,9172.0,E14000880
9596,2013,Oliver Colvile,Accommodation,3348.0,E14000880
9597,2013,Oliver Colvile,Office Costs,14416.0,E14000880
9598,2013,Oliver Colvile,Staffing,132507.0,E14000880
9599,2013,Oliver Colvile,Travel,11968.0,E14000880
9600,2014,Oliver Colvile,Accommodation,3514.0,E14000880
9601,2014,Oliver Colvile,Office Costs,18250.0,E14000880
9602,2014,Oliver Colvile,Staffing,117022.0,E14000880
9603,2014,Oliver Colvile,Travel,11236.0,E14000880
9604,2015,Oliver Colvile,Accommodation,2782.0,E14000880
9605,2015,Oliver Colvile,Office Costs,14619.0,E14000880
9606,2015,Oliver Colvile,Staffing,10000.0,E14000880
9607,2015,Oliver Colvile,Travel,4102.0,E14000880
9608,2010,Robert Syms,Accommodation,15792.0,E14000881
9609,2010,Robert Syms,Constituency Rental,4666.0,E14000881
9610,2010,Robert Syms,General Admin,2404.0,E14000881
9611,2010,Robert Syms,Staffing,2409.0,E14000881
9612,2010,Robert Syms,Travel,4919.0,E14000881
9613,2011,Robert Syms,Accommodation,24230.0,E14000881
9614,2011,Robert Syms,Constituency Rental,333.0,E14000881
9615,2011,Robert Syms,General Admin,76.0,E14000881
9616,2011,Robert Syms,Office Costs,8286.0,E14000881
9617,2011,Robert Syms,Staffing,3960.0,E14000881
9618,2011,Robert Syms,Travel,6022.0,E14000881
9619,2012,Robert Syms,Accommodation,22692.0,E14000881
9620,2012,Robert Syms,Office Costs,8680.0,E14000881
9621,2012,Robert Syms,Staffing,3960.0,E14000881
9622,2012,Robert Syms,Travel,5593.0,E14000881
9623,2013,Robert Syms,Accommodation,24322.0,E14000881
9624,2013,Robert Syms,Office Costs,11229.0,E14000881
9625,2013,Robert Syms,Staffing,76541.0,E14000881
9626,2013,Robert Syms,Travel,5319.0,E14000881
9627,2014,Robert Syms,Accommodation,25010.0,E14000881
9628,2014,Robert Syms,Office Costs,10893.0,E14000881
9629,2014,Robert Syms,Staffing,112186.0,E14000881
9630,2014,Robert Syms,Travel,5527.0,E14000881
9631,2015,Robert Syms,Accommodation,15939.0,E14000881
9632,2015,Robert Syms,Office Costs,5165.0,E14000881
9633,2015,Robert Syms,Staffing,2977.0,E14000881
9634,2015,Robert Syms,Travel,2787.0,E14000881
9635,2010,John Glen,Accommodation,16646.0,E14000912
9636,2010,John Glen,Constituency Rental,7278.0,E14000912
9637,2010,John Glen,General Admin,10132.0,E14000912
9638,2010,John Glen,Staffing,4628.0,E14000912
9639,2010,John Glen,Travel,4425.0,E14000912
9640,2011,John Glen,Accommodation,24250.0,E14000912
9641,2011,John Glen,Constituency Rental,556.0,E14000912
9642,2011,John Glen,General Admin,1665.0,E14000912
9643,2011,John Glen,Office Costs,16543.0,E14000912
9644,2011,John Glen,Staffing,10488.0,E14000912
9645,2011,John Glen,Travel,5516.0,E14000912
9646,2012,John Glen,Accommodation,17677.0,E14000912
9647,2012,John Glen,Office Costs,20638.0,E14000912
9648,2012,John Glen,Staffing,6821.0,E14000912
9649,2012,John Glen,Travel,5774.0,E14000912
9650,2013,John Glen,Accommodation,18368.0,E14000912
9651,2013,John Glen,Office Costs,18910.0,E14000912
9652,2013,John Glen,Staffing,135362.0,E14000912
9653,2013,John Glen,Travel,6237.0,E14000912
9654,2014,John Glen,Accommodation,20728.0,E14000912
9655,2014,John Glen,Office Costs,17252.0,E14000912
9656,2014,John Glen,Staffing,106035.0,E14000912
9657,2014,John Glen,Travel,7089.0,E14000912
9658,2015,John Glen,Accommodation,13638.0,E14000912
9659,2015,John Glen,Office Costs,13583.0,E14000912
9660,2015,John Glen,Staffing,2029.0,E14000912
9661,2015,John Glen,Travel,1887.0,E14000912
9662,2010,David Heath,Accommodation,19227.0,E14000932
9663,2010,David Heath,Constituency Rental,7673.0,E14000932
9664,2010,David Heath,General Admin,7451.0,E14000932
9665,2010,David Heath,Travel,5324.0,E14000932
9666,2011,David Heath,Accommodation,19739.0,E14000932
9667,2011,David Heath,Constituency Rental,551.0,E14000932
9668,2011,David Heath,General Admin,2723.0,E14000932
9669,2011,David Heath,Office Costs,19097.0,E14000932
9670,2011,David Heath,Staffing,2481.0,E14000932
9671,2011,David Heath,Travel,6602.0,E14000932
9672,2012,David Heath,Accommodation,19044.0,E14000932
9673,2012,David Heath,Office Costs,18462.0,E14000932
9674,2012,David Heath,Staffing,7438.0,E14000932
9675,2012,David Heath,Travel,6323.0,E14000932
9676,2013,David Heath,Accommodation,19895.0,E14000932
9677,2013,David Heath,Office Costs,20413.0,E14000932
9678,2013,David Heath,Staffing,106012.0,E14000932
9679,2013,David Heath,Travel,5954.0,E14000932
9680,2014,David Heath,Accommodation,19433.0,E14000932
9681,2014,David Heath,Office Costs,22973.0,E14000932
9682,2014,David Heath,Staffing,103868.0,E14000932
9683,2014,David Heath,Travel,6402.0,E14000932
9684,2015,David Heath,Accommodation,2241.0,E14000932
9685,2015,David Heath,Miscellaneous Expenses,2108.0,E14000932
9686,2015,David Heath,Office Costs,684.0,E14000932
9687,2015,David Heath,Travel,42.0,E14000932
9688,2015,David Heath,Winding Up,1434.0,E14000932
9689,2015,David Warburton,Accommodation,17000.0,E14000932
9690,2015,David Warburton,Miscellaneous Expenses,588.0,E14000932
9691,2015,David Warburton,Office Costs,5238.0,E14000932
9692,2015,David Warburton,Staffing,2685.0,E14000932
9693,2015,David Warburton,Travel,3118.0,E14000932
9694,2010,Richard Drax,Constituency Rental,149.0,E14000936
9695,2010,Richard Drax,General Admin,3524.0,E14000936
9696,2010,Richard Drax,Staffing,3878.0,E14000936
9697,2010,Richard Drax,Travel,2481.0,E14000936
9698,2011,Richard Drax,Constituency Rental,338.0,E14000936
9699,2011,Richard Drax,General Admin,2958.0,E14000936
9700,2011,Richard Drax,Office Costs,9887.0,E14000936
9701,2011,Richard Drax,Travel,3787.0,E14000936
9702,2012,Richard Drax,Office Costs,13741.0,E14000936
9703,2012,Richard Drax,Staffing,752.0,E14000936
9704,2012,Richard Drax,Travel,3733.0,E14000936
9705,2013,Richard Drax,Office Costs,6938.0,E14000936
9706,2013,Richard Drax,Staffing,135408.0,E14000936
9707,2013,Richard Drax,Travel,4127.0,E14000936
9708,2014,Richard Drax,Office Costs,9053.0,E14000936
9709,2014,Richard Drax,Staffing,121944.0,E14000936
9710,2014,Richard Drax,Travel,2471.0,E14000936
9711,2015,Richard Drax,Office Costs,4244.0,E14000936
9712,2015,Richard Drax,Travel,1616.0,E14000936
9713,2010,Sheryll Murray,Accommodation,16987.0,E14000938
9714,2010,Sheryll Murray,Constituency Rental,6150.0,E14000938
9715,2010,Sheryll Murray,General Admin,4642.0,E14000938
9716,2010,Sheryll Murray,Staffing,4702.0,E14000938
9717,2010,Sheryll Murray,Travel,9040.0,E14000938
9718,2011,Sheryll Murray,Accommodation,19854.0,E14000938
9719,2011,Sheryll Murray,Constituency Rental,1775.0,E14000938
9720,2011,Sheryll Murray,General Admin,306.0,E14000938
9721,2011,Sheryll Murray,Office Costs,9463.0,E14000938
9722,2011,Sheryll Murray,Staffing,137.0,E14000938
9723,2011,Sheryll Murray,Travel,11897.0,E14000938
9724,2012,Sheryll Murray,Accommodation,19996.0,E14000938
9725,2012,Sheryll Murray,Office Costs,18439.0,E14000938
9726,2012,Sheryll Murray,Staffing,24.0,E14000938
9727,2012,Sheryll Murray,Travel,11170.0,E14000938
9728,2013,Sheryll Murray,Accommodation,20008.0,E14000938
9729,2013,Sheryll Murray,Office Costs,14823.0,E14000938
9730,2013,Sheryll Murray,Staffing,118294.0,E14000938
9731,2013,Sheryll Murray,Travel,11036.0,E14000938
9732,2014,Sheryll Murray,Accommodation,19991.0,E14000938
9733,2014,Sheryll Murray,Office Costs,18219.0,E14000938
9734,2014,Sheryll Murray,Staffing,132714.0,E14000938
9735,2014,Sheryll Murray,Travel,13568.0,E14000938
9736,2015,Sheryll Murray,Accommodation,13424.0,E14000938
9737,2015,Sheryll Murray,Office Costs,13186.0,E14000938
9738,2015,Sheryll Murray,Staffing,779.0,E14000938
9739,2015,Sheryll Murray,Travel,5175.0,E14000938
9740,2010,Robert Buckland,Accommodation,8822.0,E14000947
9741,2010,Robert Buckland,Constituency Rental,6192.0,E14000947
9742,2010,Robert Buckland,General Admin,4407.0,E14000947
9743,2010,Robert Buckland,Staffing,3878.0,E14000947
9744,2010,Robert Buckland,Travel,2363.0,E14000947
9745,2011,Robert Buckland,Accommodation,12464.0,E14000947
9746,2011,Robert Buckland,Constituency Rental,1425.0,E14000947
9747,2011,Robert Buckland,General Admin,1237.0,E14000947
9748,2011,Robert Buckland,Office Costs,9878.0,E14000947
9749,2011,Robert Buckland,Travel,3175.0,E14000947
9750,2012,Robert Buckland,Accommodation,22207.0,E14000947
9751,2012,Robert Buckland,Office Costs,11690.0,E14000947
9752,2012,Robert Buckland,Staffing,3982.0,E14000947
9753,2012,Robert Buckland,Travel,3558.0,E14000947
9754,2013,Robert Buckland,Accommodation,22280.0,E14000947
9755,2013,Robert Buckland,Miscellaneous Expenses,420.0,E14000947
9756,2013,Robert Buckland,Office Costs,17134.0,E14000947
9757,2013,Robert Buckland,Staffing,137200.0,E14000947
9758,2013,Robert Buckland,Travel,3487.0,E14000947
9759,2014,Robert Buckland,Accommodation,22102.0,E14000947
9760,2014,Robert Buckland,Office Costs,18654.0,E14000947
9761,2014,Robert Buckland,Staffing,138145.0,E14000947
9762,2014,Robert Buckland,Travel,3724.0,E14000947
9763,2015,Robert Buckland,Accommodation,17641.0,E14000947
9764,2015,Robert Buckland,Miscellaneous Expenses,150.0,E14000947
9765,2015,Robert Buckland,Office Costs,12785.0,E14000947
9766,2015,Robert Buckland,Staffing,2977.0,E14000947
9767,2015,Robert Buckland,Travel,1286.0,E14000947
9768,2010,Gary Streeter,Accommodation,20087.0,E14000950
9769,2010,Gary Streeter,Constituency Rental,9135.0,E14000950
9770,2010,Gary Streeter,General Admin,6582.0,E14000950
9771,2010,Gary Streeter,Staffing,18353.0,E14000950
9772,2010,Gary Streeter,Travel,7304.0,E14000950
9773,2011,Gary Streeter,Accommodation,19906.0,E14000950
9774,2011,Gary Streeter,Constituency Rental,675.0,E14000950
9775,2011,Gary Streeter,General Admin,1142.0,E14000950
9776,2011,Gary Streeter,Office Costs,15482.0,E14000950
9777,2011,Gary Streeter,Staffing,21072.0,E14000950
9778,2011,Gary Streeter,Travel,10172.0,E14000950
9779,2012,Gary Streeter,Accommodation,21394.0,E14000950
9780,2012,Gary Streeter,Office Costs,20915.0,E14000950
9781,2012,Gary Streeter,Travel,11043.0,E14000950
9782,2013,Gary Streeter,Accommodation,19980.0,E14000950
9783,2013,Gary Streeter,Office Costs,18809.0,E14000950
9784,2013,Gary Streeter,Staffing,135882.0,E14000950
9785,2013,Gary Streeter,Travel,11340.0,E14000950
9786,2014,Gary Streeter,Accommodation,20396.0,E14000950
9787,2014,Gary Streeter,Office Costs,17909.0,E14000950
9788,2014,Gary Streeter,Staffing,123972.0,E14000950
9789,2014,Gary Streeter,Travel,10455.0,E14000950
9790,2015,Gary Streeter,Accommodation,13627.0,E14000950
9791,2015,Gary Streeter,Office Costs,10415.0,E14000950
9792,2015,Gary Streeter,Staffing,1785.0,E14000950
9793,2015,Gary Streeter,Travel,4892.0,E14000950
9794,2010,Andrew Murrison,Accommodation,1671.0,E14000954
9795,2010,Andrew Murrison,Constituency Rental,8633.0,E14000954
9796,2010,Andrew Murrison,General Admin,5155.0,E14000954
9797,2010,Andrew Murrison,Staffing,2409.0,E14000954
9798,2010,Andrew Murrison,Travel,3115.0,E14000954
9799,2011,Andrew Murrison,Accommodation,7957.0,E14000954
9800,2011,Andrew Murrison,Constituency Rental,398.0,E14000954
9801,2011,Andrew Murrison,General Admin,1422.0,E14000954
9802,2011,Andrew Murrison,Miscellaneous Expenses,395.0,E14000954
9803,2011,Andrew Murrison,Office Costs,16970.0,E14000954
9804,2011,Andrew Murrison,Staffing,3960.0,E14000954
9805,2011,Andrew Murrison,Travel,3982.0,E14000954
9806,2012,Andrew Murrison,Accommodation,6399.0,E14000954
9807,2012,Andrew Murrison,Office Costs,18329.0,E14000954
9808,2012,Andrew Murrison,Staffing,3960.0,E14000954
9809,2012,Andrew Murrison,Travel,2550.0,E14000954
9810,2013,Andrew Murrison,Accommodation,4009.0,E14000954
9811,2013,Andrew Murrison,Office Costs,17402.0,E14000954
9812,2013,Andrew Murrison,Staffing,67322.0,E14000954
9813,2013,Andrew Murrison,Travel,1637.0,E14000954
9814,2014,Andrew Murrison,Accommodation,2537.0,E14000954
9815,2014,Andrew Murrison,Office Costs,14420.0,E14000954
9816,2014,Andrew Murrison,Staffing,70444.0,E14000954
9817,2014,Andrew Murrison,Travel,1833.0,E14000954
9818,2015,Andrew Murrison,Accommodation,865.0,E14000954
9819,2015,Andrew Murrison,Miscellaneous Expenses,438.0,E14000954
9820,2015,Andrew Murrison,Office Costs,11582.0,E14000954
9821,2015,Andrew Murrison,Staffing,3601.0,E14000954
9822,2015,Andrew Murrison,Travel,2426.0,E14000954
9823,2010,Stephen Gilbert,Accommodation,5014.0,E14000961
9824,2010,Stephen Gilbert,Constituency Rental,7251.0,E14000961
9825,2010,Stephen Gilbert,General Admin,7900.0,E14000961
9826,2010,Stephen Gilbert,Staffing,2369.0,E14000961
9827,2010,Stephen Gilbert,Travel,7492.0,E14000961
9828,2011,Stephen Gilbert,Accommodation,21198.0,E14000961
9829,2011,Stephen Gilbert,Constituency Rental,444.0,E14000961
9830,2011,Stephen Gilbert,General Admin,530.0,E14000961
9831,2011,Stephen Gilbert,Miscellaneous Expenses,5782.0,E14000961
9832,2011,Stephen Gilbert,Office Costs,21325.0,E14000961
9833,2011,Stephen Gilbert,Travel,15354.0,E14000961
9834,2012,Stephen Gilbert,Accommodation,21411.0,E14000961
9835,2012,Stephen Gilbert,Office Costs,23095.0,E14000961
9836,2012,Stephen Gilbert,Staffing,4495.0,E14000961
9837,2012,Stephen Gilbert,Travel,17143.0,E14000961
9838,2013,Stephen Gilbert,Accommodation,15441.0,E14000961
9839,2013,Stephen Gilbert,Office Costs,19404.0,E14000961
9840,2013,Stephen Gilbert,Staffing,133740.0,E14000961
9841,2013,Stephen Gilbert,Travel,17464.0,E14000961
9842,2014,Stephen Gilbert,Accommodation,12224.0,E14000961
9843,2014,Stephen Gilbert,Office Costs,20343.0,E14000961
9844,2014,Stephen Gilbert,Staffing,127436.0,E14000961
9845,2014,Stephen Gilbert,Travel,22724.0,E14000961
9846,2015,Stephen Gilbert,Accommodation,-61.0,E14000961
9847,2015,Stephen Gilbert,Miscellaneous Expenses,850.0,E14000961
